,empty_road_detection_result,latency_stage1,latency_stage2,latency_whole
0,0,0.03194594383239746,0.03659468841552734,0.06872391700744629
1,0,0.020043611526489258,0.0014141440391540528,0.021681547164916992
2,0,0.016236066818237305,0.001087488055229187,0.017518043518066406
3,0,0.015924930572509766,0.0017889280319213867,0.0179135799407959
4,0,0.015438318252563477,0.0011151360273361206,0.01675105094909668
5,0,0.015060186386108398,0.0010905599594116212,0.01634073257446289
6,0,0.014907360076904297,0.0011018240451812745,0.016203641891479492
7,0,0.014475822448730469,0.0010803200006484985,0.0157473087310791
8,0,0.01576709747314453,0.001793023943901062,0.017757654190063477
9,0,0.015029191970825195,0.001107967972755432,0.01632857322692871
10,0,0.015023469924926758,0.0011008000373840332,0.016314983367919922
11,0,0.015092849731445312,0.00108953595161438,0.016375303268432617
12,0,0.014857292175292969,0.0010915839672088624,0.01613903045654297
13,0,0.014883279800415039,0.0010977280139923096,0.016177654266357422
14,0,0.017320871353149414,0.0011888639926910401,0.018718242645263672
15,0,0.014341592788696289,0.0018012160062789917,0.01633429527282715
16,0,0.015227079391479492,0.001070080041885376,0.0164949893951416
17,0,0.015568017959594727,0.0010813440084457397,0.01683950424194336
18,0,0.01497197151184082,0.0017727359533309937,0.016937732696533203
19,0,0.015210390090942383,0.0011030720472335815,0.01650238037109375
20,0,0.014629364013671875,0.0012605439424514771,0.016080856323242188
21,0,0.014946699142456055,0.001112064003944397,0.016257047653198242
22,0,0.014880657196044922,0.0011386879682540893,0.016216516494750977
23,0,0.014511585235595703,0.001387519955635071,0.01607513427734375
24,0,0.014912605285644531,0.0012677119970321655,0.01636219024658203
25,0,0.015029430389404297,0.0010844160318374634,0.01630234718322754
26,0,0.014572620391845703,0.0010670080184936523,0.015832185745239258
27,0,0.015076398849487305,0.0008058879971504212,0.01607823371887207
28,0,0.014356613159179688,0.0010844160318374634,0.01563549041748047
29,0,0.014465570449829102,0.0010588159561157227,0.015717029571533203
30,0,0.015043973922729492,0.0010690560340881347,0.016299009323120117
31,0,0.01501011848449707,0.0010909119844436646,0.016289949417114258
32,0,0.01484823226928711,0.0010936319828033446,0.01613640785217285
33,0,0.014822721481323242,0.001176576018333435,0.016175031661987305
34,0,0.014925003051757812,0.0010557440519332886,0.016172409057617188
35,0,0.01439523696899414,0.0010762239694595338,0.015659570693969727
36,0,0.014692544937133789,0.0010915839672088624,0.015979528427124023
37,0,0.014737844467163086,0.0010936319828033446,0.016026020050048828
38,0,0.014759302139282227,0.001078271985054016,0.016030073165893555
39,0,0.014495611190795898,0.00027136000990867615,0.014959335327148438
40,0,0.01446986198425293,0.00028166401386260984,0.014944314956665039
41,0,0.014460325241088867,0.0011100159883499145,0.0157623291015625
42,0,0.014257431030273438,0.0011868159770965577,0.015618324279785156
43,0,0.01444554328918457,0.00027136000990867615,0.014905691146850586
44,0,0.017491817474365234,0.0003256320059299469,0.018028974533081055
45,0,0.012878894805908203,0.000317440003156662,0.013397693634033203
46,0,0.013283014297485352,0.0003112959861755371,0.013796567916870117
47,0,0.014206886291503906,0.0003112959861755371,0.014728069305419922
48,0,0.013274908065795898,0.0011612160205841065,0.014615297317504883
49,0,0.012282848358154297,0.000295199990272522,0.012789011001586914
50,0,0.01477360725402832,0.00026214399933815005,0.015229225158691406
51,0,0.014094829559326172,0.0011653120517730712,0.015442132949829102
52,0,0.014108896255493164,0.001110111951828003,0.015411376953125
53,0,0.013015031814575195,0.001439743995666504,0.014661073684692383
54,0,0.015445947647094727,0.001070080041885376,0.016707181930541992
55,0,0.014440536499023438,0.0002560000121593475,0.01488637924194336
56,0,0.014055490493774414,0.00017132799327373505,0.014504194259643555
57,0,0.01419520378112793,0.0010670080184936523,0.015458345413208008
58,0,0.014101982116699219,0.0010926079750061034,0.015383720397949219
59,0,0.014601707458496094,0.00026419198513031006,0.015059471130371094
